station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar
DFW,2021-02-16 12:35,,,,350.00,2.00,,30.25,,10.00,,CLR,,,,,,,,,,,,,,,,KDFW 161235Z AUTO 35002KT 10SM CLR M18/M21 A3025 RMK T11801210 MADISHF
DFW,2021-02-16 12:40,,,,360.00,4.00,,30.24,,10.00,,CLR,,,,,,,,,,,,,,,,KDFW 161240Z AUTO 36004KT 10SM CLR M18/M21 A3023 RMK T11801210 MADISHF
DFW,2021-02-16 12:45,,,,360.00,5.00,,30.24,,10.00,,CLR,,,,,,,,,,,,,,,,KDFW 161245Z AUTO 36005KT 10SM CLR M18/M21 A3023 RMK T11801210 MADISHF
DFW,2021-02-16 12:50,,,,10.00,4.00,,30.23,,10.00,,FEW,,,,1100.00,,,,,,,,,,,,KDFW 161250Z AUTO 01004KT 10SM FEW011 M18/M21 A3022 RMK T11801210 MADISHF
DFW,2021-02-16 12:53,-0.90,-5.10,81.87,10.00,4.00,0.00,30.23,1024.90,10.00,,FEW,FEW,SCT,,1100.00,18000.00,25000.00,,,,,,,,,-11.00,KDFW 161253Z 01004KT 10SM FEW011 FEW180 SCT250 M18/M21 A3023 RMK AO2 SLP249 T11831206 $
DFW,2021-02-16 12:55,,,,10.00,4.00,,30.23,,10.00,,CLR,,,,,,,,,,,,,,,,KDFW 161255Z AUTO 01004KT 10SM CLR M18/M21 A3022 RMK T11801210 MADISHF
DFW,2021-02-16 13:00,,,,10.00,4.00,,30.23,,10.00,,CLR,,,,,,,,,,,,,,,,KDFW 161300Z AUTO 01004KT 10SM CLR M18/M21 A3022 RMK T11801210 MADISHF
DFW,2021-02-16 13:05,,,,0.00,0.00,,30.24,,10.00,,CLR,,,,,,,,,,,,,,,,KDFW 161305Z AUTO 00000KT 10SM CLR M18/M21 A3023 RMK T11801210 MADISHF
DFW,2021-02-16 13:10,,,,0.00,0.00,,30.24,,10.00,,CLR,,,,,,,,,,,,,,,,KDFW 161310Z AUTO 00000KT 10SM CLR M18/M21 A3023 RMK T11801210 MADISHF
DFW,2021-02-16 13:15,,,,0.00,0.00,,30.24,,10.00,,CLR,,,,,,,,,,,,,,,,KDFW 161315Z AUTO 00000KT 10SM CLR M17/M20 A3023 RMK T11701200 MADISHF
DFW,2021-02-16 13:20,,,,0.00,0.00,,30.24,,10.00,,CLR,,,,,,,,,,,,,,,,KDFW 161320Z AUTO 00000KT 10SM CLR M17/M19 A3023 RMK T11701190 MADISHF
DFW,2021-02-16 13:25,,,,0.00,0.00,,30.24,,10.00,,CLR,,,,,,,,,,,,,,,,KDFW 161325Z AUTO 00000KT 10SM CLR M17/M19 A3023 RMK T11701190 MADISHF
DFW,2021-02-16 13:30,,,,10.00,2.00,,30.24,,10.00,,CLR,,,,,,,,,,,,,,,,KDFW 161330Z AUTO 01002KT 10SM CLR M17/M20 A3023 RMK T11701200 MADISHF
DFW,2021-02-16 13:35,,,,360.00,2.00,,30.24,,10.00,,CLR,,,,,,,,,,,,,,,,KDFW 161335Z AUTO 36002KT 10SM CLR M17/M20 A3023 RMK T11701200 MADISHF
DFW,2021-02-16 13:40,,,,340.00,4.00,,30.25,,10.00,,CLR,,,,,,,,,,,,,,,,KDFW 161340Z AUTO 34004KT 10SM CLR M17/M20 A3025 RMK T11701200 MADISHF
DFW,2021-02-16 13:45,,,,330.00,4.00,,30.25,,10.00,,CLR,,,,,,,,,,,,,,,,KDFW 161345Z AUTO 33004KT 10SM CLR M17/M19 A3025 RMK T11701190 MADISHF
DFW,2021-02-16 13:50,,,,320.00,5.00,,30.26,,10.00,,CLR,,,,,,,,,,,,,,,,KDFW 161350Z AUTO 32005KT 10SM CLR M17/M19 A3026 RMK T11701190 MADISHF
DFW,2021-02-16 13:53,1.90,-2.90,79.79,320.00,5.00,0.00,30.26,1025.70,10.00,,FEW,BKN,,,1200.00,25000.00,,,,,,,,,,-9.35,KDFW 161353Z 32005KT 10SM FEW012 BKN250 M17/M19 A3026 RMK AO2 SLP257 T11671194
DFW,2021-02-16 13:55,,,,320.00,5.00,,30.26,,10.00,,CLR,,,,,,,,,,,,,,,,KDFW 161355Z AUTO 32005KT 10SM CLR M17/M19 A3026 RMK T11701190 MADISHF
DFW,2021-02-16 14:00,,,,320.00,5.00,,30.25,,10.00,,CLR,,,,,,,,,,,,,,,,KDFW 161400Z AUTO 32005KT 10SM CLR M16/M19 A3025 RMK T11601190 MADISHF
DFW,2021-02-16 14:05,,,,340.00,4.00,,30.25,,10.00,,CLR,,,,,,,,,,,,,,,,KDFW 161405Z AUTO 34004KT 10SM CLR M16/M19 A3025 RMK T11601190 MADISHF
DFW,2021-02-16 14:10,,,,350.00,4.00,,30.25,,10.00,,CLR,,,,,,,,,,,,,,,,KDFW 161410Z AUTO 35004KT 10SM CLR M16/M19 A3025 RMK T11601190 MADISHF
DFW,2021-02-16 14:15,,,,360.00,4.00,,30.24,,10.00,,CLR,,,,,,,,,,,,,,,,KDFW 161415Z AUTO 36004KT 10SM CLR M16/M19 A3023 RMK T11601190 MADISHF
DFW,2021-02-16 14:20,,,,360.00,5.00,,30.23,,10.00,,CLR,,,,,,,,,,,,,,,,KDFW 161420Z AUTO 36005KT 10SM CLR M16/M19 A3022 RMK T11601190 MADISHF
DFW,2021-02-16 14:25,,,,350.00,7.00,,30.23,,10.00,,CLR,,,,,,,,,,,,,,,,KDFW 161425Z AUTO 35007KT 10SM CLR M16/M19 A3022 RMK T11601190 MADISHF
DFW,2021-02-16 14:30,,,,360.00,5.00,,30.23,,10.00,,CLR,,,,,,,,,,,,,,,,KDFW 161430Z AUTO 36005KT 10SM CLR M16/M18 A3022 RMK T11601180 MADISHF
DFW,2021-02-16 14:35,,,,10.00,5.00,,30.23,,10.00,,CLR,,,,,,,,,,,,,,,,KDFW 161435Z AUTO 01005KT 10SM CLR M15/M18 A3022 RMK T11501180 MADISHF
DFW,2021-02-16 14:40,,,,20.00,9.00,,30.22,,10.00,,CLR,,,,,,,,,,,,,,,,KDFW 161440Z AUTO 02009KT 10SM CLR M15/M18 A3021 RMK T11501180 MADISHF
DFW,2021-02-16 14:45,,,,40.00,5.00,,30.21,,10.00,,CLR,,,,,,,,,,,,,,,,KDFW 161445Z AUTO 04005KT 10SM CLR M15/M18 A3020 RMK T11501180 MADISHF
DFW,2021-02-16 14:50,,,,20.00,7.00,,30.21,,10.00,,CLR,,,,,,,,,,,,,,,,KDFW 161450Z AUTO 02007KT 10SM CLR M14/M18 A3020 RMK T11401180 MADISHF
DFW,2021-02-16 14:53,6.10,0.00,75.43,20.00,6.00,0.00,30.21,1024.30,10.00,,FEW,BKN,,,1200.00,25000.00,,,,,,,,,,-5.66,KDFW 161453Z 02006KT 10SM FEW012 BKN250 M14/M18 A3021 RMK AO2 SLP243 T11441178 58007
DFW,2021-02-16 14:55,,,,20.00,8.00,,30.22,,10.00,,CLR,,,,,,,,,,,,,,,,KDFW 161455Z AUTO 02008KT 10SM CLR M14/M18 A3021 RMK T11401180 MADISHF
DFW,2021-02-16 15:00,,,,30.00,8.00,,30.21,,10.00,,CLR,,,,,,,,,,,,,,,,KDFW 161500Z AUTO 03008KT 10SM CLR M14/M18 A3020 RMK T11401180 MADISHF
DFW,2021-02-16 15:05,,,,40.00,9.00,,30.22,,10.00,,CLR,,,,,,,,,,,,,,,,KDFW 161505Z AUTO 04009KT 10SM CLR M14/M18 A3021 RMK T11401180 MADISHF
DFW,2021-02-16 15:10,,,,40.00,8.00,,30.21,,10.00,,CLR,,,,,,,,,,,,,,,,KDFW 161510Z AUTO 04008KT 10SM CLR M14/M18 A3020 RMK T11401180 MADISHF
DFW,2021-02-16 15:15,,,,20.00,8.00,,30.21,,10.00,,CLR,,,,,,,,,,,,,,,,KDFW 161515Z AUTO 02008KT 10SM CLR M14/M18 A3020 RMK T11401180 MADISHF
DFW,2021-02-16 15:20,,,,30.00,8.00,,30.21,,10.00,,CLR,,,,,,,,,,,,,,,,KDFW 161520Z AUTO 03008KT 10SM CLR M14/M18 A3020 RMK T11401180 MADISHF
DFW,2021-02-16 15:25,,,,50.00,7.00,,30.21,,10.00,,CLR,,,,,,,,,,,,,,,,KDFW 161525Z AUTO 05007KT 10SM CLR M14/M18 A3020 RMK T11401180 MADISHF
DFW,2021-02-16 15:30,,,,40.00,5.00,,30.21,,10.00,,CLR,,,,,,,,,,,,,,,,KDFW 161530Z AUTO 04005KT 10SM CLR M14/M17 A3020 RMK T11401170 MADISHF
DFW,2021-02-16 15:35,,,,20.00,7.00,,30.21,,10.00,,CLR,,,,,,,,,,,,,,,,KDFW 161535Z AUTO 02007KT 10SM CLR M13/M17 A3020 RMK T11301170 MADISHF
DFW,2021-02-16 15:40,,,,20.00,5.00,,30.22,,10.00,,CLR,,,,,,,,,,,,,,,,KDFW 161540Z AUTO 02005KT 10SM CLR M13/M17 A3021 RMK T11301170 MADISHF
DFW,2021-02-16 15:45,,,,30.00,5.00,,30.22,,10.00,,CLR,,,,,,,,,,,,,,,,KDFW 161545Z AUTO 03005KT 10SM CLR M13/M17 A3021 RMK T11301170 MADISHF
DFW,2021-02-16 15:50,,,,50.00,5.00,,30.22,,10.00,,CLR,,,,,,,,,,,,,,,,KDFW 161550Z AUTO 05005KT 10SM CLR M13/M17 A3021 RMK T11301170 MADISHF
DFW,2021-02-16 15:53,9.00,1.90,72.30,60.00,5.00,0.00,30.23,1024.60,10.00,,FEW,BKN,,,2000.00,25000.00,,,,,,,,,,-0.92,KDFW 161553Z 06005KT 10SM FEW020 BKN250 M13/M17 A3023 RMK AO2 SLP246 T11281167
DFW,2021-02-16 15:55,,,,70.00,4.00,,30.23,,10.00,,CLR,,,,,,,,,,,,,,,,KDFW 161555Z AUTO 07004KT 10SM CLR M13/M17 A3022 RMK T11301170 MADISHF
DFW,2021-02-16 16:00,,,,0.00,0.00,,30.23,,10.00,,CLR,,,,,,,,,,,,,,,,KDFW 161600Z AUTO 00000KT 10SM CLR M13/M17 A3022 RMK T11301170 MADISHF
DFW,2021-02-16 16:05,,,,130.00,2.00,,30.23,,10.00,,CLR,,,,,,,,,,,,,,,,KDFW 161605Z AUTO 13002KT 10SM CLR M13/M17 A3022 RMK T11301170 MADISHF
DFW,2021-02-16 16:10,,,,0.00,0.00,,30.24,,10.00,,CLR,,,,,,,,,,,,,,,,KDFW 161610Z AUTO 00000KT 10SM CLR M13/M17 A3023 RMK T11301170 MADISHF
DFW,2021-02-16 16:15,,,,0.00,0.00,,30.23,,10.00,,CLR,,,,,,,,,,,,,,,,KDFW 161615Z AUTO 00000KT 10SM CLR M13/M17 A3022 RMK T11301170 MADISHF
DFW,2021-02-16 16:20,,,,0.00,0.00,,30.23,,10.00,,CLR,,,,,,,,,,,,,,,,KDFW 161620Z AUTO 00000KT 10SM CLR M12/M17 A3022 RMK T11201170 MADISHF
DFW,2021-02-16 16:25,,,,0.00,0.00,,30.23,,10.00,,CLR,,,,,,,,,,,,,,,,KDFW 161625Z AUTO 00000KT 10SM CLR M12/M17 A3022 RMK T11201170 MADISHF
DFW,2021-02-16 16:30,,,,110.00,2.00,,30.23,,10.00,,CLR,,,,,,,,,,,,,,,,KDFW 161630Z AUTO 11002KT 10SM CLR M12/M18 A3022 RMK T11201180 MADISHF
DFW,2021-02-16 16:35,,,,170.00,4.00,,30.23,,10.00,,CLR,,,,,,,,-SN,,,,,,,,KDFW 161635Z AUTO 17004KT 10SM -SN CLR M12/M17 A3022 RMK T11201170 MADISHF
DFW,2021-02-16 16:40,,,,180.00,4.00,,30.23,,9.00,,CLR,,,,,,,,-SN,,,,,,,,KDFW 161640Z AUTO 18004KT 9SM -SN CLR M12/M17 A3022 RMK T11201170 MADISHF
DFW,2021-02-16 16:45,,,,0.00,0.00,,30.23,,9.00,,CLR,,,,,,,,-SN,,,,,,,,KDFW 161645Z AUTO 00000KT 9SM -SN CLR M13/M17 A3022 RMK T11301170 MADISHF
DFW,2021-02-16 16:50,,,,0.00,0.00,,30.23,,9.00,,CLR,,,,,,,,,,,,,,,,KDFW 161650Z AUTO 00000KT 9SM CLR M12/M17 A3022 RMK T11201170 MADISHF
DFW,2021-02-16 16:53,10.90,1.00,63.69,0.00,0.00,0.00,30.23,1024.50,10.00,,FEW,BKN,BKN,,2000.00,15000.00,25000.00,,,,,,,,,,KDFW 161653Z 00000KT 10SM FEW020 BKN150 BKN250 M12/M17 A3023 RMK AO2 SLP245 T11171172
DFW,2021-02-16 16:55,,,,0.00,0.00,,30.22,,10.00,,CLR,,,,,,,,,,,,,,,,KDFW 161655Z AUTO 00000KT 10SM CLR M12/M17 A3021 RMK T11201170 MADISHF
DFW,2021-02-16 17:00,,,,0.00,0.00,,30.22,,10.00,,CLR,,,,,,,,,,,,,,,,KDFW 161700Z AUTO 00000KT 10SM CLR M12/M17 A3021 RMK T11201170 MADISHF
DFW,2021-02-16 17:05,,,,0.00,0.00,,30.22,,10.00,,CLR,,,,,,,,,,,,,,,,KDFW 161705Z AUTO 00000KT 10SM CLR M12/M17 A3021 RMK T11201170 MADISHF
DFW,2021-02-16 17:10,,,,0.00,0.00,,30.23,,10.00,,CLR,,,,,,,,,,,,,,,,KDFW 161710Z AUTO 00000KT 10SM CLR M12/M17 A3022 RMK T11201170 MADISHF
DFW,2021-02-16 17:15,,,,0.00,0.00,,30.23,,10.00,,CLR,,,,,,,,,,,,,,,,KDFW 161715Z AUTO 00000KT 10SM CLR M12/M17 A3022 RMK T11201170 MADISHF
DFW,2021-02-16 17:20,,,,0.00,0.00,,30.23,,10.00,,CLR,,,,,,,,,,,,,,,,KDFW 161720Z AUTO 00000KT 10SM CLR M12/M17 A3022 RMK T11201170 MADISHF
DFW,2021-02-16 17:25,,,,0.00,0.00,,30.23,,10.00,,CLR,,,,,,,,,,,,,,,,KDFW 161725Z AUTO 00000KT 10SM CLR M11/M17 A3022 RMK T11101170 MADISHF
DFW,2021-02-16 17:30,,,,0.00,0.00,,30.24,,10.00,,CLR,,,,,,,,,,,,,,,,KDFW 161730Z AUTO 00000KT 10SM CLR M11/M18 A3023 RMK T11101180 MADISHF
DFW,2021-02-16 17:35,,,,240.00,2.00,,30.24,,10.00,,CLR,,,,,,,,,,,,,,,,KDFW 161735Z AUTO 24002KT 10SM CLR M11/M17 A3023 RMK T11101170 MADISHF
DFW,2021-02-16 17:40,,,,0.00,0.00,,30.24,,10.00,,CLR,,,,,,,,,,,,,,,,KDFW 161740Z AUTO 00000KT 10SM CLR M11/M18 A3023 RMK T11101180 MADISHF
DFW,2021-02-16 17:45,,,,0.00,0.00,,30.24,,10.00,,CLR,,,,,,,,,,,,,,,,KDFW 161745Z AUTO 00000KT 10SM CLR M10/M17 A3023 RMK T11001170 MADISHF
DFW,2021-02-16 17:50,,,,0.00,0.00,,30.23,,10.00,,CLR,,,,,,,,,,,,,,,,KDFW 161750Z AUTO 00000KT 10SM CLR M11/M17 A3022 RMK T11101170 MADISHF
DFW,2021-02-16 17:53,14.00,1.90,57.91,0.00,0.00,0.00,30.23,1024.70,10.00,,FEW,BKN,BKN,,2000.00,15000.00,25000.00,,,,,,,,,,KDFW 161753Z 00000KT 10SM FEW020 BKN150 BKN250 M10/M17 A3023 RMK AO2 SLP247 T11001167 11100 21189 51005
DFW,2021-02-16 17:55,,,,0.00,0.00,,30.23,,10.00,,CLR,,,,,,,,,,,,,,,,KDFW 161755Z AUTO 00000KT 10SM CLR M10/M17 A3022 RMK T11001170 MADISHF
DFW,2021-02-16 18:00,,,,200.00,2.00,,30.23,,10.00,,CLR,,,,,,,,,,,,,,,,KDFW 161800Z AUTO 20002KT 10SM CLR M11/M17 A3022 RMK T11101170 MADISHF
DFW,2021-02-16 18:05,,,,0.00,0.00,,30.23,,10.00,,CLR,,,,,,,,,,,,,,,,KDFW 161805Z AUTO 00000KT 10SM CLR M10/M17 A3022 RMK T11001170 MADISHF
DFW,2021-02-16 18:10,,,,0.00,0.00,,30.23,,10.00,,CLR,,,,,,,,,,,,,,,,KDFW 161810Z AUTO 00000KT 10SM CLR M09/M16 A3022 RMK T10901160 MADISHF
DFW,2021-02-16 18:15,,,,0.00,0.00,,30.22,,10.00,,CLR,,,,,,,,,,,,,,,,KDFW 161815Z AUTO 00000KT 10SM CLR M10/M17 A3021 RMK T11001170 MADISHF
DFW,2021-02-16 18:20,,,,80.00,2.00,,30.21,,10.00,,CLR,,,,,,,,,,,,,,,,KDFW 161820Z AUTO 08002KT 10SM CLR M09/M16 A3020 RMK T10901160 VRB03KT  MADISHF
DFW,2021-02-16 18:25,,,,0.00,0.00,,30.21,,10.00,,CLR,,,,,,,,,,,,,,,,KDFW 161825Z AUTO 00000KT 10SM CLR M10/M17 A3020 RMK T11001170 MADISHF
DFW,2021-02-16 18:30,,,,140.00,2.00,,30.20,,10.00,,FEW,,,,11000.00,,,,,,,,,,,,KDFW 161830Z AUTO 14002KT 10SM FEW110 M09/M16 A3020 RMK T10901160 VRB03KT  MADISHF
DFW,2021-02-16 18:35,,,,0.00,0.00,,30.19,,10.00,,SCT,,,,11000.00,,,,,,,,,,,,KDFW 161835Z AUTO 00000KT 10SM SCT110 M08/M16 A3019 RMK T10801160 MADISHF
DFW,2021-02-16 18:40,,,,170.00,4.00,,30.19,,10.00,,BKN,,,,11000.00,,,,,,,,,,,,KDFW 161840Z AUTO 17004KT 10SM BKN110 M09/M16 A3019 RMK T10901160 MADISHF
DFW,2021-02-16 18:45,,,,110.00,2.00,,30.19,,10.00,,BKN,,,,11000.00,,,,,,,,,,,,KDFW 161845Z AUTO 11002KT 10SM BKN110 M09/M16 A3019 RMK T10901160 VRB03KT  MADISHF
DFW,2021-02-16 18:50,,,,100.00,2.00,,30.18,,10.00,,BKN,,,,11000.00,,,,,,,,,,,,KDFW 161850Z AUTO 10002KT 10SM BKN110 M08/M16 A3018 RMK T10801160 VRB03KT  MADISHF
DFW,2021-02-16 18:53,18.00,3.90,53.40,70.00,4.00,0.00,30.18,1022.90,10.00,,SCT,BKN,BKN,,11000.00,16000.00,25000.00,,,,,,,,,11.07,KDFW 161853Z 07004KT 10SM SCT110 BKN160 BKN250 M08/M16 A3018 RMK AO2 SLP229 T10781156
DFW,2021-02-16 19:00,,,,60.00,2.00,,30.17,,10.00,,SCT,,,,11000.00,,,,,,,,,,,,KDFW 161900Z AUTO 06002KT 10SM SCT110 M08/M16 A3017 RMK T10801160 VRB03KT  MADISHF
DFW,2021-02-16 19:05,,,,120.00,5.00,,30.17,,10.00,,FEW,,,,11000.00,,,,,,,,,,,,KDFW 161905Z AUTO 12005KT 10SM FEW110 M08/M16 A3017 RMK T10801160 MADISHF
DFW,2021-02-16 19:10,,,,120.00,5.00,,30.16,,10.00,,FEW,,,,11000.00,,,,,,,,,,,,KDFW 161910Z AUTO 12005KT 10SM FEW110 M09/M16 A3015 RMK T10901160 MADISHF
DFW,2021-02-16 19:15,,,,110.00,7.00,,30.16,,10.00,,CLR,,,,,,,,,,,,,,,,KDFW 161915Z AUTO 11007KT 10SM CLR M08/M15 A3015 RMK T10801150 MADISHF
DFW,2021-02-16 19:20,,,,150.00,7.00,,30.16,,10.00,,CLR,,,,,,,,,,,,,,,,KDFW 161920Z AUTO 15007KT 10SM CLR M08/M16 A3015 RMK T10801160 MADISHF
DFW,2021-02-16 19:25,,,,130.00,5.00,,30.15,,10.00,,CLR,,,,,,,,,,,,,,,,KDFW 161925Z AUTO 13005KT 10SM CLR M08/M15 A3014 RMK T10801150 MADISHF
DFW,2021-02-16 19:30,,,,130.00,5.00,,30.14,,10.00,,CLR,,,,,,,,,,,,,,,,KDFW 161930Z AUTO 13005KT 10SM CLR M08/M16 A3013 RMK T10801160 MADISHF
DFW,2021-02-16 19:35,,,,110.00,5.00,,30.15,,10.00,,CLR,,,,,,,,,,,,,,,,KDFW 161935Z AUTO 11005KT 10SM CLR M08/M16 A3014 RMK T10801160 MADISHF
DFW,2021-02-16 19:40,,,,150.00,5.00,,30.15,,10.00,,CLR,,,,,,,,,,,,,,,,KDFW 161940Z AUTO 15005KT 10SM CLR M08/M16 A3014 RMK T10801160 MADISHF
DFW,2021-02-16 19:45,,,,150.00,7.00,,30.14,,10.00,,CLR,,,,,,,,,,,,,,,,KDFW 161945Z AUTO 15007KT 10SM CLR M08/M16 A3013 RMK T10801160 MADISHF
DFW,2021-02-16 19:50,,,,100.00,5.00,,30.14,,10.00,,CLR,,,,,,,,,,,,,,,,KDFW 161950Z AUTO 10005KT 10SM CLR M08/M16 A3013 RMK T10801160 MADISHF
DFW,2021-02-16 19:53,18.00,5.00,56.16,100.00,5.00,0.00,30.14,1021.60,10.00,,FEW,BKN,OVC,,11000.00,15000.00,25000.00,,,,,,,,,9.77,KDFW 161953Z 10005KT 10SM FEW110 BKN150 OVC250 M08/M15 A3014 RMK AO2 SLP216 T10781150
DFW,2021-02-16 19:55,,,,140.00,8.00,,30.14,,10.00,,CLR,,,,,,,,,,,,,,,,KDFW 161955Z AUTO 14008KT 10SM CLR M08/M15 A3013 RMK T10801150 MADISHF
DFW,2021-02-16 20:00,,,,130.00,8.00,,30.13,,10.00,,CLR,,,,,,,,,,,,,,,,KDFW 162000Z AUTO 13008KT 10SM CLR M08/M16 A3012 RMK T10801160 MADISHF
DFW,2021-02-16 20:05,,,,100.00,8.00,,30.12,,10.00,,SCT,,,,4400.00,,,,,,,,,,,,KDFW 162005Z AUTO 10008KT 10SM SCT044 M08/M16 A3012 RMK T10801160 MADISHF
DFW,2021-02-16 20:10,,,,110.00,9.00,,30.11,,10.00,,SCT,,,,4200.00,,,,,,,,,,,,KDFW 162010Z AUTO 11009KT 10SM SCT042 M08/M16 A3011 RMK T10801160 MADISHF
DFW,2021-02-16 20:15,,,,120.00,7.00,,30.12,,10.00,,SCT,,,,4200.00,,,,,,,,,,,,KDFW 162015Z AUTO 12007KT 10SM SCT042 M08/M16 A3012 RMK T10801160 MADISHF
DFW,2021-02-16 20:20,,,,110.00,9.00,,30.12,,10.00,,BKN,,,,4200.00,,,,,,,,,,,,KDFW 162020Z AUTO 11009KT 10SM BKN042 M08/M16 A3012 RMK T10801160 MADISHF
DFW,2021-02-16 20:25,,,,100.00,7.00,,30.11,,10.00,,BKN,,,,4200.00,,,,,,,,,,,,KDFW 162025Z AUTO 10007KT 10SM BKN042 M08/M16 A3011 RMK T10801160 MADISHF
DFW,2021-02-16 20:30,,,,110.00,8.00,,30.11,,10.00,,OVC,,,,4200.00,,,,,,,,,,,,KDFW 162030Z AUTO 11008KT 10SM OVC042 M08/M16 A3011 RMK T10801160 MADISHF
DFW,2021-02-16 20:35,,,,120.00,8.00,,30.12,,10.00,,BKN,,,,4200.00,,,,,,,,,,,,KDFW 162035Z AUTO 12008KT 10SM BKN042 M08/M16 A3012 RMK T10801160 MADISHF
DFW,2021-02-16 20:40,,,,130.00,8.00,,30.12,,10.00,,OVC,,,,4200.00,,,,,,,,,,,,KDFW 162040Z AUTO 13008KT 10SM OVC042 M08/M16 A3012 RMK T10801160 MADISHF
DFW,2021-02-16 20:45,,,,100.00,7.00,,30.11,,10.00,,OVC,,,,4200.00,,,,,,,,,,,,KDFW 162045Z AUTO 10007KT 10SM OVC042 M08/M15 A3011 RMK T10801150 MADISHF
DFW,2021-02-16 20:50,,,,120.00,8.00,,30.12,,10.00,,OVC,,,,4200.00,,,,,,,,,,,,KDFW 162050Z AUTO 12008KT 10SM OVC042 M08/M15 A3012 RMK T10801150 MADISHF
DFW,2021-02-16 20:53,17.10,5.00,58.38,140.00,5.00,0.00,30.12,1021.10,10.00,,OVC,,,,4200.00,,,,,,,,,,,8.70,KDFW 162053Z 14005KT 10SM OVC042 M08/M15 A3012 RMK AO2 SLP211 T10831150 56036
DFW,2021-02-16 20:55,,,,130.00,10.00,,30.12,,10.00,,OVC,,,,4200.00,,,,,,,,,,,,KDFW 162055Z AUTO 13010KT 10SM OVC042 M08/M15 A3012 RMK T10801150 MADISHF
DFW,2021-02-16 21:00,,,,120.00,7.00,,30.12,,10.00,,OVC,,,,4300.00,,,,,,,,,,,,KDFW 162100Z AUTO 12007KT 10SM OVC043 M08/M15 A3012 RMK T10801150 MADISHF
DFW,2021-02-16 21:05,,,,110.00,4.00,,30.11,,10.00,,OVC,,,,4300.00,,,,,,,,,,,,KDFW 162105Z AUTO 11004KT 10SM OVC043 M08/M15 A3011 RMK T10801150 MADISHF
DFW,2021-02-16 21:10,,,,110.00,5.00,,30.12,,10.00,,OVC,,,,4300.00,,,,,,,,,,,,KDFW 162110Z AUTO 11005KT 10SM OVC043 M08/M14 A3012 RMK T10801140 MADISHF
DFW,2021-02-16 21:15,,,,100.00,5.00,,30.12,,10.00,,OVC,,,,4300.00,,,,,,,,,,,,KDFW 162115Z AUTO 10005KT 10SM OVC043 M08/M15 A3012 RMK T10801150 MADISHF
DFW,2021-02-16 21:20,,,,140.00,7.00,,30.12,,10.00,,OVC,,,,4300.00,,,,,,,,,,,,KDFW 162120Z AUTO 14007KT 10SM OVC043 M08/M15 A3012 RMK T10801150 MADISHF
DFW,2021-02-16 21:25,,,,130.00,5.00,,30.12,,10.00,,OVC,,,,4300.00,,,,,,,,,,,,KDFW 162125Z AUTO 13005KT 10SM OVC043 M08/M15 A3012 RMK T10801150 MADISHF
DFW,2021-02-16 21:30,,,,120.00,5.00,,30.12,,10.00,,OVC,,,,4300.00,,,,,,,,,,,,KDFW 162130Z AUTO 12005KT 10SM OVC043 M08/M16 A3012 RMK T10801160 MADISHF
DFW,2021-02-16 21:35,,,,110.00,7.00,,30.11,,10.00,,OVC,,,,4200.00,,,,,,,,,,,,KDFW 162135Z AUTO 11007KT 10SM OVC042 M08/M15 A3011 RMK T10801150 MADISHF
DFW,2021-02-16 21:40,,,,120.00,9.00,,30.10,,10.00,,BKN,OVC,,,4200.00,10000.00,,,,,,,,,,,KDFW 162140Z AUTO 12009KT 10SM BKN042 OVC100 M08/M15 A3010 RMK T10801150 MADISHF
DFW,2021-02-16 21:45,,,,120.00,9.00,,30.10,,10.00,,BKN,OVC,,,4100.00,10000.00,,,,,,,,,,,KDFW 162145Z AUTO 12009KT 10SM BKN041 OVC100 M08/M15 A3010 RMK T10801150 MADISHF
DFW,2021-02-16 21:50,,,,120.00,8.00,,30.11,,10.00,,SCT,OVC,,,4100.00,10000.00,,,,,,,,,,,KDFW 162150Z AUTO 12008KT 10SM SCT041 OVC100 M08/M14 A3011 RMK T10801140 MADISHF
DFW,2021-02-16 21:53,17.10,6.10,61.39,110.00,5.00,0.00,30.10,1020.40,10.00,,BKN,OVC,,,4100.00,10000.00,,,,,,,,,,8.70,KDFW 162153Z 11005KT 10SM BKN041 OVC100 M08/M14 A3010 RMK AO2 SLP204 T10831144
DFW,2021-02-16 21:55,,,,120.00,5.00,,30.10,,10.00,,SCT,OVC,,,4100.00,10000.00,,,,,,,,,,,KDFW 162155Z AUTO 12005KT 10SM SCT041 OVC100 M08/M14 A3010 RMK T10801140 MADISHF
DFW,2021-02-16 22:00,,,,130.00,8.00,,30.11,,10.00,,FEW,OVC,,,4100.00,10000.00,,,,,,,,,,,KDFW 162200Z AUTO 13008KT 10SM FEW041 OVC100 M08/M15 A3011 RMK T10801150 MADISHF
DFW,2021-02-16 22:05,,,,140.00,8.00,,30.11,,10.00,,OVC,,,,10000.00,,,,,,,,,,,,KDFW 162205Z AUTO 14008KT 10SM OVC100 M08/M16 A3011 RMK T10801160 MADISHF
